id	question	question_concept	choices	answerKey
24f7d37eda78ab8707481e6e7e8114fe	Where would you get sports equipment if you do not have any?	sports equipment	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['sporting goods store', 'sears', 'pool', 'sporting event',
       'school'], dtype=object)}"	A
afd09634970fd30a1cba4398dd5f9ac3	What is everyones goal for having sex long?	sex	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['sell beer', 'wonderful thing', 'herpes', 'cost money',
       'last hour'], dtype=object)}"	E
0bde4855f00515a18eca4e1ac91a14d1	A human is hitch hiking near Hoboken, where is he?	human	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['new jersey', 'homes', 'department store', 'near italy',
       'new orleans'], dtype=object)}"	A
fdea902c0f982cd7d66bd145caf43f89	Where do people drive on the left on a motorway?	motorway	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['england', 'europe', 'new jersey', 'city', 'a river'], dtype=object)}	A
018873ed27a2a692fe55a4f6ed6b9a6e	In what region is a centavo uses?	centavo	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['colon', 'austral', 'cordoba', 'indian', 'mexican peso'],
      dtype=object)}"	B
385ee449a4ea9cc95e8592cb065c8e9f	Where might you go to buy silk?	silk	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['expensive clothing', 'garments', 'chinatown', 'downtown',
       'nightgown'], dtype=object)}"	C
dedbfc906e24a34c6f85d655f5eedb49	Sally didn't know what she planned to do.  She was going to remodel her front garden, but she couldn't because of zoning rules.  Such was the perils of living where?	front garden	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['outside of house', 'urban area', 'town hall', 'front yard',
       'michigan'], dtype=object)}"	B
a0a6e6643661b9b34f1287961c955954	Billy thought that there wasn't any point to hunting foxes. Besides, it was too dry to find many.  Where might he have been?	fox	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['hen house', 'florida', 'new hampshire', 'north dakota',
       'arkansas'], dtype=object)}"	E
3a70f487ab89bb356c87561228e7cdc5	His favorite general store had most things, and if it didn't it was conveniently located with other shops in the what?	general store	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['shopping mall', 'barn', 'salt', 'old west', 'checkers'],
      dtype=object)}"	A
84f6bbb4ec381c5cb33bc93661584cb9	Where would the reception desk be located in a hotel?	reception desk	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['lobby', 'seated restaurant', 'office park', 'building', 'motel'],
      dtype=object)}"	A
af4408e9e2e634575226db864fac6de3	Sarah was not a little girl anymore.  She learned the hard way when buying new clothes.  What size might she have worn?	little	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['large', 'big', 'see work', 'lot of', 'bog'], dtype=object)}	A
5202f74d1e40d0d8149d53404e4fab17	The plant suffered in the shade, where did it need to be planted instead?	shade	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['brightness', 'sunny delight', 'direct sunlight', 'bright light',
       'tanning'], dtype=object)}"	C
da57118f41efeb5f3d524e8425de3ed7	Where would using a boat require navigation skills?	boat	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['boattail', 'river', 'indiana', 'garage', 'ocean'], dtype=object)}	E
a49228bdebb65871adde84b1dc90170e	The man needed a toothbrush and some food, where did he go?	toothbrush	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['drug store', 'mouth', 'dentist office', 'he went to the attic',
       'grocery store'], dtype=object)}"	E
52438f1856d4fd043fce43d28ac073bc	Janet likes dancing.   The swaying and the music gives her a feeling of what?	dancing	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['rhythmic movement', 'moving body', 'euphoria', 'sore feet',
       'fatigue'], dtype=object)}"	C
f517e4105b63855f3c77d546cdcbbef6	What is the purpose of a box in a supermarket?	box	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['hold stuff', 'store food', 'organize', 'hold things',
       'store clothes'], dtype=object)}"	B
b5e66ceee3a93529d29548b544c3d9bb	What kind of structure are in if there is a large chandelier in the foyer?	foyer	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['from the ceiling', 'building', 'apartment', 'mansion',
       'spacious house'], dtype=object)}"	D
4270ab0452dea43148303686ed7210d0	James wanted a hot tub just like the one at the spa he visited, but he didn't want anyone to know about it.  He was afraid that if the neighbors knew, they'd all want to use it, and it would turn his house into what?	spa	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['country club', 'health centre', 'hospital', 'backyard', 'resort'],
      dtype=object)}"	A
3d1dd775504f2f793dd7990f816c3f38	They pulled off to the shoulder of the winding mountain what?	shoulder	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['torso', 'garment', 'cello', 'road', 'body'], dtype=object)}	D
c07e86be86b046940acd9eb1068b0782	Where in your shirt can you keep your plane ticket?	plane ticket	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['terrorists hands', 'pocket', 'airport', 'back pocket',
       'briefcase'], dtype=object)}"	B
7aa3664605dfa2b2e0e9150c181a8b71	Where do people look at pictures with a story?	pictures	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['medium', 'art show', 'newspaper', 'suitcase', 'books'],
      dtype=object)}"	E
69cf29d7e9a9cc719f12a707b61f7276	James put a blanket on the floor to cover the burn marks.  Where might he have gotten the blanket from?	floor	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['synagogue', 'table', 'carpet', 'general store', 'bed'],
      dtype=object)}"	E
ff842b78bbf531d5addaf94c1734ccef	Sarah thought that buying beer with a fake idea was a good idea.  She just wanted to enjoy herself. But it turned to be anything but. What did it turn out to be?	buying beer	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['a smart decision', 'spend money', 'get arrested', 'stupidity',
       'have fun'], dtype=object)}"	D
855c67588c131d984c974b7bb3785382	In a company a chief oversees what people?	chief	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['aquarium', 'peon', 'indian', 'employee', 'follower'], dtype=object)}	D
3852cd64dbc5bc5541eb2ab1511f0c55	She was giggling and flirting, his mustache elicited what for her?	flirting	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['joyfulness', 'smile', 'getting excited', 'enthusiasm',
       'sexual attraction'], dtype=object)}"	E
00d2de955e68c347a252d267826bee0b	If I want to do a math problem in a proper way, what should I check for?	proper	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['books', 'incomplete', 'incorrect', 'impolite', 'inappropriate'],
      dtype=object)}"	C
f734314f69c1eb1322cc87d8dbcf976d	How does a meteor travel around galactic objects?	meteor	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['sky', 'outerspace', 'universe', 'in a vacuum', 'orbit'],
      dtype=object)}"	E
4cfbac16c065662eb95326888b566d48	The story was interesting, the character grew to become a baby boy after starting out a what?	baby	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['old person', 'learn to speak', 'old man', 'adult', 'died'],
      dtype=object)}"	C
d9d11358386fbc69689a8a70f1a4cf05	Bob was tossed from his boat in the pacific ocean near the United States.  He sees a shore to the east and swims toward it. Where is he most likely swimming to?	shore	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['seaside town', 'florida', 'ocean', 'picture of sea side',
       'california'], dtype=object)}"	E
56024e9ccf54cfdfa79449537548a23f_1	It was something that had weighed on him his whole life, finally discovering truth was a what?	discovering truth	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['relief', 'satisfaction', 'hurt', 'happiness', 'conclusion'],
      dtype=object)}"	A
b6ad448e17f5ec713810136ca24969df	Where is an apple tree likely found in abundance?	apple tree	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['south pole', 'park', 'vineyard', 'farmland', 'orchid'],
      dtype=object)}"	D
6d4626bf9fff58c87ddf0ec11b7fdf1c	Inside what would a listener most likely hear a new student trying a clarinet?	clarinet	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['clarinet case', 'jazz band', 'spongebob', 'music store',
       'orchestra'], dtype=object)}"	D
f77623c1169bae3dc4c5019651bcdec4	The projector displayed slides on the wall as the presenter talked to the audience.  Billy wished he didn't come to this event.  Where was he?	projector	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['movies', 'meeting', 'conference', 'theatre', 'show films'],
      dtype=object)}"	C
59bb9923a5e8ff160e29ec0e25c06bb8	The person changed because what demanded it?	change	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['stagnation', 'tradition', 'paper money', 'wife', 'unpleasant'],
      dtype=object)}"	B
457d4e29c152c4a19a0ff786a4986d79	A wind from the east is often referred to as a what kind of wind?	east	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['north', 'westward', 'western', 'westerly', 'eastside'],
      dtype=object)}"	D
db03ae25a2b29fd38e6b8ebdbac6e726	The helm is the steering control of what powered leisure vessel?	helm	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['motorboat', 'south tyrol', 'tugboat', 'brig', 'sailing vessel'],
      dtype=object)}"	A
03f7d5cbaeaa10aa35f0c36cb0074a52	What do you need to have before you can begin reading?	reading	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['concentrating', 'written material', 'acculturation', 'memory',
       'concentration'], dtype=object)}"	B
51de6451c40070ff00d7d1fcafaa89a9	What should you reply to if you get it while at work?	reply	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['email', 'mute', 'fax', 'send', 'answer'], dtype=object)}	A
3e0a5b81ee1adc9896a4b750e4c63924	After the sun has risen what happens at the end of the day?	rise	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['deep dive', 'fall', 'lower', 'below', 'sun set'], dtype=object)}	E
d18e19a2d26127754ad2362de828491e	What would a bee like as a gift?	bee	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['bouquet of flowers', 'trash can', 'pizza', 'sky', 'united states'],
      dtype=object)}"	A
9fdef08eece86ba38cf411244c4d2df6	What does a person who is considered good known for?	person	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['compliments', 'green thumb', 'ride horses',
       'contribution to society', 'wear outrageous clothing'],
      dtype=object)}"	D
0663b77e696d5ed438eaf563fe119b02	A retired person may have to return to work if they what?	return to work	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['have debt', 'earn money', 'leave work', 'need money', 'key'],
      dtype=object)}"	D
b0f663d494b223a1e5a0eadf20dcb91f	Where would you find the nearest attic?	attic	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['victorian style house', 'basement', 'older houses', 'own home',
       'victorian house'], dtype=object)}"	D
7a2905db3f9bb0872523f5d9bf759b91	The great general had suffered his first defeat, it now seemed there was truly nobody his opponent couldn't what?	defeat	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['win at jenga', 'victory', 'lose', 'winning', 'conquer'],
      dtype=object)}"	E
7fd4121011cc2914491e54a08ffa8646	Where could you find a monkey in the wild?	monkey	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array([""friend's house"", 'research laboratory', 'french government',
       'beach', 'madagascar'], dtype=object)}"	E
9e35c9723ece9d28783319736c783060	Where would the steakhouse include a view of a Great Lake?	steakhouse	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['michigan', 'florida', 'kansas city', 'maine', 'georgia'],
      dtype=object)}"	A
bed20bb5bbfe7b10252c4ec77179f8dd	John bought a small butane stove.  He knew that he couldn't use it inside because of the fumes, but he could use it outside.  What structure would John most likely use the stove outside of?	stove	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['community kitchen', 'the post office', 'apartment',
       ""friend's house"", 'tent'], dtype=object)}"	E
9450107f89c56637f2c84adf52a80c4b	She got home and needed to put away her shirts, where did she put them?	shirts	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['buttons', 'suitcase', 'washing machine', 'sporting goods store',
       'closet'], dtype=object)}"	E
45fe0498a3ca857e60b81c60e896bb6f	Sarah felt bad about their odds. Billy disagreed with her.  What did he think about their odds?	bad	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['first rate', 'adequate', 'good', 'propitious', 'sufficient'],
      dtype=object)}"	D
b1fba9ad6193c6751ddb3f58f7f39b35_1	It was the first time they had met their new niece, it was good to have everybody together at the annual what?	niece	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array([""brother's house"", 'family picture book', 'family tree',
       'family reunion', 'book'], dtype=object)}"	D
aeda866b69b87420c869b68c1008f2f9	Why would someone be listening?	listening	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['empathy', 'thirsty', 'hear things', 'knowlege', 'learning'],
      dtype=object)}"	C
2e8f5b6948ddc80ca75980def80a98e8	The dental office handled a lot of patients who experienced traumatic mouth injury, where were these patients coming from?	dental office	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['town', 'michigan', 'office building', 'schools', 'hospital'],
      dtype=object)}"	E
c0a487d9158bbad031cfd54de9e24e25	The upright piano helped what get a better sound?	upright piano	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['music show', 'music room', 'house', 'band', 'college'],
      dtype=object)}"	D
91fd85edc000bd23609d507761c5aaca	A shark isn't something you have to worry about at the lake in the woods, but there are plenty of dangers in the what?	shark	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['great oceans', 'great outdoors', 'tropical waters',
       'pacific ocean', 'gulf of mexico'], dtype=object)}"	B
